id,display_name,works_api_url,h_index,works_count,country_code
https://openalex.org/A5058794631,Vedant Das Swain,https://api.openalex.org/works?filter=author.id:A5058794631,9,24,US
https://openalex.org/A5085792873,Kevin Y.K. Leung,https://api.openalex.org/works?filter=author.id:A5085792873,6,11,CN
https://openalex.org/A5023969799,Kawita J.K. Mataw,https://api.openalex.org/works?filter=author.id:A5023969799,2,2,NL
https://openalex.org/A5058911878,Hemang Rajvanshy,https://api.openalex.org/works?filter=author.id:A5058911878,2,2,US
https://openalex.org/A5003740173,Max A. van der Linden,https://api.openalex.org/works?filter=author.id:A5003740173,1,1,NL
https://openalex.org/A5053515806,Lily Voge,https://api.openalex.org/works?filter=author.id:A5053515806,1,1,NL
https://openalex.org/A5079752137,Dorret I. Boomsma,https://api.openalex.org/works?filter=author.id:A5079752137,170,2022,NL
https://openalex.org/A5011005696,James R. Scott,https://api.openalex.org/works?filter=author.id:A5011005696,62,523,US
https://openalex.org/A5047606099,Håkan Hjalmarsson,https://api.openalex.org/works?filter=author.id:A5047606099,34,439,SE
https://openalex.org/A5033853101,Linna Li,https://api.openalex.org/works?filter=author.id:A5033853101,28,343,CN
https://openalex.org/A5044171260,Takashi Kudo,https://api.openalex.org/works?filter=author.id:A5044171260,49,327,JP
https://openalex.org/A5057105677,Cristian R. Rojas,https://api.openalex.org/works?filter=author.id:A5057105677,21,291,SE
https://openalex.org/A5051787261,Keiji Hirata,https://api.openalex.org/works?filter=author.id:A5051787261,19,217,JP
https://openalex.org/A5025030042,Nishanth Sastry,https://api.openalex.org/works?filter=author.id:A5025030042,21,209,GB
https://openalex.org/A5004170823,Hideaki Kuzuoka,https://api.openalex.org/works?filter=author.id:A5004170823,25,204,JP
https://openalex.org/A5015416044,Chris Smith,https://api.openalex.org/works?filter=author.id:A5015416044,13,182,US
https://openalex.org/A5053550912,Peter Key,https://api.openalex.org/works?filter=author.id:A5053550912,27,141,GB
https://openalex.org/A5002262440,Naomi Yamashita,https://api.openalex.org/works?filter=author.id:A5002262440,18,139,JP
https://openalex.org/A5069956792,Gil Tal,https://api.openalex.org/works?filter=author.id:A5069956792,22,135,US
https://openalex.org/A5075714861,Marjan Bakker,https://api.openalex.org/works?filter=author.id:A5075714861,19,95,NL
https://openalex.org/A5043903842,Sandro Rambaldi,https://api.openalex.org/works?filter=author.id:A5043903842,11,90,IT
https://openalex.org/A5067168180,K. Varga,https://api.openalex.org/works?filter=author.id:A5067168180,17,89,HU
https://openalex.org/A5049176398,Michael L. Birnbaum,https://api.openalex.org/works?filter=author.id:A5049176398,22,77,US
https://openalex.org/A5011970474,Srebrenka Letina,https://api.openalex.org/works?filter=author.id:A5011970474,6,44,GB
https://openalex.org/A5008490574,Jacob Gerner Hariri,https://api.openalex.org/works?filter=author.id:A5008490574,5,28,DK
https://openalex.org/A5048709891,Sanja Franić,https://api.openalex.org/works?filter=author.id:A5048709891,11,22,NL
https://openalex.org/A5049386460,Ka Ho Tsoi,https://api.openalex.org/works?filter=author.id:A5049386460,6,14,HK
https://openalex.org/A5051354114,Tobias Kauer,https://api.openalex.org/works?filter=author.id:A5051354114,3,7,GB
https://openalex.org/A5012726123,Y. L. Ngan,https://api.openalex.org/works?filter=author.id:A5012726123,1,2,HK
https://openalex.org/A5078851582,Kazuki Hattori,https://api.openalex.org/works?filter=author.id:A5078851582,2,2,JP
https://openalex.org/A5067876119,Mansoureh Bodaghi,https://api.openalex.org/works?filter=author.id:A5067876119,1,1,GB
https://openalex.org/A5020772870,Nick Lee,https://api.openalex.org/works?filter=author.id:A5020772870,46,408,GB
https://openalex.org/A5040268735,James J. Hudziak,https://api.openalex.org/works?filter=author.id:A5040268735,67,311,US
https://openalex.org/A5031729197,Patrizia Steca,https://api.openalex.org/works?filter=author.id:A5031729197,32,259,IT
https://openalex.org/A5062131691,Catharina E. M. van Beijsterveldt,https://api.openalex.org/works?filter=author.id:A5062131691,60,225,NL
https://openalex.org/A5035350409,P. Michiel Westenberg,https://api.openalex.org/works?filter=author.id:A5035350409,37,161,NL
https://openalex.org/A5066213576,Kristopher J. Preacher,https://api.openalex.org/works?filter=author.id:A5066213576,58,161,US
https://openalex.org/A5058008326,Virgı́lio Almeida,https://api.openalex.org/works?filter=author.id:A5058008326,13,95,BR
https://openalex.org/A5050995871,Edward E. Rigdon,https://api.openalex.org/works?filter=author.id:A5050995871,32,93,US
https://openalex.org/A5034990851,George R. Franke,https://api.openalex.org/works?filter=author.id:A5034990851,30,90,US
https://openalex.org/A5049102655,Keith A. Markus,https://api.openalex.org/works?filter=author.id:A5049102655,14,80,US
https://openalex.org/A5021892377,Yoshimasa Kawazoe,https://api.openalex.org/works?filter=author.id:A5021892377,14,79,JP
https://openalex.org/A5065381457,Roy D. Howell,https://api.openalex.org/works?filter=author.id:A5065381457,26,79,US
https://openalex.org/A5014762529,Anne C. Miers,https://api.openalex.org/works?filter=author.id:A5014762529,21,59,NL
https://openalex.org/A5041002067,Wouter D. Weeda,https://api.openalex.org/works?filter=author.id:A5041002067,17,59,NL
https://openalex.org/A5027464758,Anke W. Blöte,https://api.openalex.org/works?filter=author.id:A5027464758,23,45,NL
https://openalex.org/A5071909501,Louis Hickman,https://api.openalex.org/works?filter=author.id:A5071909501,10,45,US
https://openalex.org/A5030348135,Artur Direito,https://api.openalex.org/works?filter=author.id:A5030348135,17,38,SG
https://openalex.org/A5006548048,Manolis Savva,https://api.openalex.org/works?filter=author.id:A5006548048,24,33,CA
https://openalex.org/A5062634559,Dario Baretta,https://api.openalex.org/works?filter=author.id:A5062634559,10,33,CH
https://openalex.org/A5023820316,Emiko Shinohara,https://api.openalex.org/works?filter=author.id:A5023820316,4,27,JP
https://openalex.org/A5088564608,Diana MacLean,https://api.openalex.org/works?filter=author.id:A5088564608,9,18,US
https://openalex.org/A5074533898,Daisaku Shibata,https://api.openalex.org/works?filter=author.id:A5074533898,6,17,JP
https://openalex.org/A5079290690,João Paulo Pesce,https://api.openalex.org/works?filter=author.id:A5079290690,5,9,BR
https://openalex.org/A5039568717,Pranshu Gupta,https://api.openalex.org/works?filter=author.id:A5039568717,3,6,US
https://openalex.org/A5072141880,Diego B. Las Casas,https://api.openalex.org/works?filter=author.id:A5072141880,3,3,BR
https://openalex.org/A5027023070,Kunpeng Li,https://api.openalex.org/works?filter=author.id:A5027023070,40,614,CN
https://openalex.org/A5062466000,Hong Kam Lo,https://api.openalex.org/works?filter=author.id:A5062466000,51,554,HK
https://openalex.org/A5048625929,Paul M.J. Van den Hof,https://api.openalex.org/works?filter=author.id:A5048625929,41,409,NL
https://openalex.org/A5054285669,Nader Meskin,https://api.openalex.org/works?filter=author.id:A5054285669,37,363,QA
https://openalex.org/A5047408261,Marco Lovera,https://api.openalex.org/works?filter=author.id:A5047408261,30,300,IT
https://openalex.org/A5063874029,Mario Giampietro,https://api.openalex.org/works?filter=author.id:A5063874029,42,262,ES
https://openalex.org/A5066842848,Matteo Corno,https://api.openalex.org/works?filter=author.id:A5066842848,27,214,IT
https://openalex.org/A5090098518,Mihály Petreczky,https://api.openalex.org/works?filter=author.id:A5090098518,17,177,FR
https://openalex.org/A5003743605,Javad Mohammadpour,https://api.openalex.org/works?filter=author.id:A5003743605,24,155,AU
https://openalex.org/A5058072635,Rongsheng Luan,https://api.openalex.org/works?filter=author.id:A5058072635,22,148,CN
https://openalex.org/A5050636888,Louis Tay,https://api.openalex.org/works?filter=author.id:A5050636888,24,131,US
https://openalex.org/A5053334802,Xianzhi Li,https://api.openalex.org/works?filter=author.id:A5053334802,20,128,CN
https://openalex.org/A5042367859,W.T. Hung,https://api.openalex.org/works?filter=author.id:A5042367859,28,109,HK
https://openalex.org/A5025184822,Sofie Haesaert,https://api.openalex.org/works?filter=author.id:A5025184822,13,81,NL
https://openalex.org/A5001373039,P.S.C. Heuberger,https://api.openalex.org/works?filter=author.id:A5001373039,18,73,NL
https://openalex.org/A5052975576,Anne Koch,https://api.openalex.org/works?filter=author.id:A5052975576,12,66,DE
https://openalex.org/A5046479021,Stevie Chancellor,https://api.openalex.org/works?filter=author.id:A5046479021,14,47,US
https://openalex.org/A5043493409,Ansel Renner,https://api.openalex.org/works?filter=author.id:A5043493409,6,26,ES
https://openalex.org/A5038857014,Chris Verhoek,https://api.openalex.org/works?filter=author.id:A5038857014,3,21,NL
https://openalex.org/A5082883074,Ruzhen Zhou,https://api.openalex.org/works?filter=author.id:A5082883074,5,13,CN
https://openalex.org/A5069576325,Anusha Sirigiri,https://api.openalex.org/works?filter=author.id:A5069576325,7,11,IN
https://openalex.org/A5026925377,Edward Moskal,https://api.openalex.org/works?filter=author.id:A5026925377,7,9,US
https://openalex.org/A5051951405,Crystal Gong,https://api.openalex.org/works?filter=author.id:A5051951405,1,4,US
https://openalex.org/A5090791456,Frank Witlox,https://api.openalex.org/works?filter=author.id:A5090791456,38,882,EE
https://openalex.org/A5055416007,Lakhmi C. Jain,https://api.openalex.org/works?filter=author.id:A5055416007,35,786,IN
https://openalex.org/A5029977089,S. C. Wong,https://api.openalex.org/works?filter=author.id:A5029977089,57,472,HK
https://openalex.org/A5010771835,Cynthia Chen,https://api.openalex.org/works?filter=author.id:A5010771835,47,364,US
https://openalex.org/A5035781155,Wendy Johnson,https://api.openalex.org/works?filter=author.id:A5035781155,54,330,GB
https://openalex.org/A5023961667,Pearl A. Dykstra,https://api.openalex.org/works?filter=author.id:A5023961667,39,237,NL
https://openalex.org/A5033685419,Lars Penke,https://api.openalex.org/works?filter=author.id:A5033685419,43,220,DE
https://openalex.org/A5005363187,Masabumi Miyabe,https://api.openalex.org/works?filter=author.id:A5005363187,16,196,JP
https://openalex.org/A5052851500,Akiyo Nadamoto,https://api.openalex.org/works?filter=author.id:A5052851500,11,140,JP
https://openalex.org/A5080939756,Long Cheng,https://api.openalex.org/works?filter=author.id:A5080939756,24,133,CN
https://openalex.org/A5062343163,Mengqiu Cao,https://api.openalex.org/works?filter=author.id:A5062343163,22,90,GB
https://openalex.org/A5033575129,Anna Alexandrova,https://api.openalex.org/works?filter=author.id:A5033575129,17,80,GB
https://openalex.org/A5034682188,Eduardo Graells-Garrido,https://api.openalex.org/works?filter=author.id:A5034682188,14,77,CL
https://openalex.org/A5032683379,Maddalena Ripa,https://api.openalex.org/works?filter=author.id:A5032683379,21,51,IT
https://openalex.org/A5000295592,Brian Hook,https://api.openalex.org/works?filter=author.id:A5000295592,5,45,GB
https://openalex.org/A5091304514,Annemie Ploeger,https://api.openalex.org/works?filter=author.id:A5091304514,13,42,NL
https://openalex.org/A5060677588,Haiyun Lin,https://api.openalex.org/works?filter=author.id:A5060677588,5,35,CN
https://openalex.org/A5046026314,Maja Djundeva,https://api.openalex.org/works?filter=author.id:A5046026314,6,31,NL
https://openalex.org/A5011214935,Asger Lau Andersen,https://api.openalex.org/works?filter=author.id:A5011214935,6,30,DK
https://openalex.org/A5022105138,Lisa D. Wijsen,https://api.openalex.org/works?filter=author.id:A5022105138,4,30,NL
https://openalex.org/A5084975867,Annemarie Zand Scholten,https://api.openalex.org/works?filter=author.id:A5084975867,6,13,NL
https://openalex.org/A5086751212,Lasse Holbøll Westh Nielsen,https://api.openalex.org/works?filter=author.id:A5086751212,2,5,DK
https://openalex.org/A5073969102,Fabio Lamanna,https://api.openalex.org/works?filter=author.id:A5073969102,2,4,ES
https://openalex.org/A5019381780,Simo Editha Tchokni,https://api.openalex.org/works?filter=author.id:A5019381780,1,1,GB
https://openalex.org/A5085998772,Antony Swift,https://api.openalex.org/works?filter=author.id:A5085998772,1,1,GB
https://openalex.org/A5045705475,Hai Yang,https://api.openalex.org/works?filter=author.id:A5045705475,73,729,HK
https://openalex.org/A5084264842,Robert Babuška,https://api.openalex.org/works?filter=author.id:A5084264842,51,462,NL
https://openalex.org/A5006584942,S. Weiland,https://api.openalex.org/works?filter=author.id:A5006584942,26,356,DE
https://openalex.org/A5062266428,J. M. Luck,https://api.openalex.org/works?filter=author.id:A5062266428,50,268,FR
https://openalex.org/A5008889608,Claudio Cioffi‐Revilla,https://api.openalex.org/works?filter=author.id:A5008889608,22,164,US
https://openalex.org/A5088034862,Morten Bennedsen,https://api.openalex.org/works?filter=author.id:A5088034862,25,147,DK
https://openalex.org/A5007419039,Adriana Iamnitchi,https://api.openalex.org/works?filter=author.id:A5007419039,28,140,NL
https://openalex.org/A5004733423,Nardi Steverink,https://api.openalex.org/works?filter=author.id:A5004733423,30,109,NL
https://openalex.org/A5052950997,Mirko Degli Esposti,https://api.openalex.org/works?filter=author.id:A5052950997,16,91,IT
https://openalex.org/A5017969792,Yoshinobu Kano,https://api.openalex.org/works?filter=author.id:A5017969792,16,89,JP
https://openalex.org/A5065151205,van den Pmj Paul Hof,https://api.openalex.org/works?filter=author.id:A5065151205,9,55,NL
https://openalex.org/A5061943390,H.W. Ho,https://api.openalex.org/works?filter=author.id:A5061943390,15,54,HK
https://openalex.org/A5084956694,Imrul Kayes,https://api.openalex.org/works?filter=author.id:A5084956694,13,54,BD
https://openalex.org/A5005604683,Sara Jahfari,https://api.openalex.org/works?filter=author.id:A5005604683,16,40,NL
https://openalex.org/A5048225486,Rémi Louf,https://api.openalex.org/works?filter=author.id:A5048225486,10,39,GB
https://openalex.org/A5068629510,Sven E. Feldmann,https://api.openalex.org/works?filter=author.id:A5068629510,9,34,AU
https://openalex.org/A5056712523,Alexander Olof Savi,https://api.openalex.org/works?filter=author.id:A5056712523,7,26,NL
https://openalex.org/A5009553826,Psc Peter Heuberger,https://api.openalex.org/works?filter=author.id:A5009553826,5,15,NL
https://openalex.org/A5089533997,Jérémie Rappaz,https://api.openalex.org/works?filter=author.id:A5089533997,4,14,CH
https://openalex.org/A5023379373,Simon Wollnack,https://api.openalex.org/works?filter=author.id:A5023379373,4,12,DE
https://openalex.org/A5029898601,K. Verbert,https://api.openalex.org/works?filter=author.id:A5029898601,8,11,NL
https://openalex.org/A5056630304,Sebastian Deri,https://api.openalex.org/works?filter=author.id:A5056630304,6,11,US
https://openalex.org/A5039020564,Damiano Uccheddu,https://api.openalex.org/works?filter=author.id:A5039020564,3,8,BE
https://openalex.org/A5064878466,Sarmistha Dutta,https://api.openalex.org/works?filter=author.id:A5064878466,3,3,US
https://openalex.org/A5010023967,Amy H.T. Cheng,https://api.openalex.org/works?filter=author.id:A5010023967,2,2,CN
https://openalex.org/A5050142728,Roy Rada,https://api.openalex.org/works?filter=author.id:A5050142728,24,364,US
https://openalex.org/A5019047127,Fariborz Jolai,https://api.openalex.org/works?filter=author.id:A5019047127,46,338,IR
https://openalex.org/A5090608742,C. L. Chow,https://api.openalex.org/works?filter=author.id:A5090608742,31,236,CN
https://openalex.org/A5039486115,David B. Yaden,https://api.openalex.org/works?filter=author.id:A5039486115,24,191,US
https://openalex.org/A5049314735,Andrew Crooks,https://api.openalex.org/works?filter=author.id:A5049314735,33,185,US
https://openalex.org/A5041710385,Margaret L. Kern,https://api.openalex.org/works?filter=author.id:A5041710385,45,183,AU
https://openalex.org/A5033890226,Xavier Bombois,https://api.openalex.org/works?filter=author.id:A5033890226,20,179,FR
https://openalex.org/A5064924981,Yasunori Kimura,https://api.openalex.org/works?filter=author.id:A5064924981,14,142,JP
https://openalex.org/A5027930488,Mohammadreza Davoodi,https://api.openalex.org/works?filter=author.id:A5027930488,23,130,US
https://openalex.org/A5079039372,Johannes C. Eichstaedt,https://api.openalex.org/works?filter=author.id:A5079039372,28,115,US
https://openalex.org/A5025873475,M.C.F. Donkers,https://api.openalex.org/works?filter=author.id:A5025873475,22,114,NL
https://openalex.org/A5005433765,Stefano Fanelli,https://api.openalex.org/works?filter=author.id:A5005433765,7,39,IT
https://openalex.org/A5074754596,Timothy D. Hau,https://api.openalex.org/works?filter=author.id:A5074754596,12,38,HK
https://openalex.org/A5022324167,Marc van de Wal,https://api.openalex.org/works?filter=author.id:A5022324167,10,26,NL
https://openalex.org/A5039533103,Shu-Ling Lai,https://api.openalex.org/works?filter=author.id:A5039533103,9,25,TW
https://openalex.org/A5026106177,Ming Leung,https://api.openalex.org/works?filter=author.id:A5026106177,9,21,CN
https://openalex.org/A5002007175,Amol Khalate,https://api.openalex.org/works?filter=author.id:A5002007175,5,20,NL
https://openalex.org/A5027426623,Arash Golabi,https://api.openalex.org/works?filter=author.id:A5027426623,9,17,QA
https://openalex.org/A5013468993,Amalie Sofie Jensen,https://api.openalex.org/works?filter=author.id:A5013468993,7,16,DK
https://openalex.org/A5082303058,Yeuk-Lun Chau,https://api.openalex.org/works?filter=author.id:A5082303058,9,15,TW
https://openalex.org/A5041279172,Matteo Coronese,https://api.openalex.org/works?filter=author.id:A5041279172,3,13,IT
https://openalex.org/A5091048642,Elnaz Fotoohi,https://api.openalex.org/works?filter=author.id:A5091048642,3,3,IR
https://openalex.org/A5029653526,Betty S.Y. Leung,https://api.openalex.org/works?filter=author.id:A5029653526,1,1,CN
https://openalex.org/A5060960665,Giovanni Dosi,https://api.openalex.org/works?filter=author.id:A5060960665,71,632,IT
https://openalex.org/A5067142016,M. E. J. Newman,https://api.openalex.org/works?filter=author.id:A5067142016,97,377,US
https://openalex.org/A5077042612,Klaus Keller,https://api.openalex.org/works?filter=author.id:A5077042612,40,366,US
https://openalex.org/A5066582682,Giorgio Fagiolo,https://api.openalex.org/works?filter=author.id:A5066582682,44,297,IT
https://openalex.org/A5012441798,Péter Tompa,https://api.openalex.org/works?filter=author.id:A5012441798,66,272,HU
https://openalex.org/A5073330873,Marianne Rooman,https://api.openalex.org/works?filter=author.id:A5073330873,47,250,BE
https://openalex.org/A5085703070,Mauro Napoletano,https://api.openalex.org/works?filter=author.id:A5085703070,24,214,FR
https://openalex.org/A5016085579,Andrea Roventini,https://api.openalex.org/works?filter=author.id:A5016085579,32,211,FR
https://openalex.org/A5050454940,Wim Vranken,https://api.openalex.org/works?filter=author.id:A5050454940,40,186,IN
https://openalex.org/A5051935198,Alessio Moneta,https://api.openalex.org/works?filter=author.id:A5051935198,14,95,IT
https://openalex.org/A5008937334,J. David Tàbara,https://api.openalex.org/works?filter=author.id:A5008937334,18,86,ES
https://openalex.org/A5078795224,Alessandro Sapio,https://api.openalex.org/works?filter=author.id:A5078795224,16,86,IT
https://openalex.org/A5036719753,Andrea Gazzo,https://api.openalex.org/works?filter=author.id:A5036719753,11,83,US
https://openalex.org/A5048246816,Colm O’Muircheartaigh,https://api.openalex.org/works?filter=author.id:A5048246816,20,78,US
https://openalex.org/A5060105431,Rita Pancsa,https://api.openalex.org/works?filter=author.id:A5060105431,25,63,HU
https://openalex.org/A5043166229,Vinko Zlatić,https://api.openalex.org/works?filter=author.id:A5043166229,13,61,HR
https://openalex.org/A5020836177,Daniele Raimondi,https://api.openalex.org/works?filter=author.id:A5020836177,14,54,BE
https://openalex.org/A5072420259,Elisa Cilia,https://api.openalex.org/works?filter=author.id:A5072420259,10,54,BE
https://openalex.org/A5077010254,Gabriele Orlando,https://api.openalex.org/works?filter=author.id:A5077010254,12,31,BE
https://openalex.org/A5014725175,Stephen Samuel Smith,https://api.openalex.org/works?filter=author.id:A5014725175,10,29,US
https://openalex.org/A5087861634,Ibrahim Tanyalçin,https://api.openalex.org/works?filter=author.id:A5087861634,6,18,BE
https://openalex.org/A5088762167,Mattia Guerini,https://api.openalex.org/works?filter=author.id:A5088762167,4,15,IT
https://openalex.org/A5070492962,Julien Ferté,https://api.openalex.org/works?filter=author.id:A5070492962,2,3,BE
https://openalex.org/A5071773047,John P. Walsh,https://api.openalex.org/works?filter=author.id:A5071773047,69,421,AU
https://openalex.org/A5072796055,Daniel Polsky,https://api.openalex.org/works?filter=author.id:A5072796055,51,375,US
https://openalex.org/A5013415968,J. H. Christensen,https://api.openalex.org/works?filter=author.id:A5013415968,48,345,DK
https://openalex.org/A5083007909,Raina M. Merchant,https://api.openalex.org/works?filter=author.id:A5083007909,55,255,US
https://openalex.org/A5017134980,Niki Frantzeskaki,https://api.openalex.org/works?filter=author.id:A5017134980,55,210,NL
https://openalex.org/A5075732511,Morteza Saheb Zamani,https://api.openalex.org/works?filter=author.id:A5075732511,16,180,IR
https://openalex.org/A5022325093,Kasper Kok,https://api.openalex.org/works?filter=author.id:A5022325093,45,172,NL
https://openalex.org/A5061632541,Jami F. Young,https://api.openalex.org/works?filter=author.id:A5061632541,32,159,US
https://openalex.org/A5046253607,H. Andrew Schwartz,https://api.openalex.org/works?filter=author.id:A5046253607,35,150,FR
https://openalex.org/A5001267742,Pam Berry,https://api.openalex.org/works?filter=author.id:A5001267742,42,148,US
https://openalex.org/A5042328959,Kevin G. Volpp,https://api.openalex.org/works?filter=author.id:A5042328959,33,124,US
https://openalex.org/A5040347024,Vivien Wong,https://api.openalex.org/works?filter=author.id:A5040347024,33,118,US
https://openalex.org/A5086963659,Jill Jäger,https://api.openalex.org/works?filter=author.id:A5086963659,25,101,DE
https://openalex.org/A5027376496,Huy Quan Vu,https://api.openalex.org/works?filter=author.id:A5027376496,21,86,AU
https://openalex.org/A5029840886,Katharina Hölscher,https://api.openalex.org/works?filter=author.id:A5029840886,13,56,NL
https://openalex.org/A5086660592,Simona Pedde,https://api.openalex.org/works?filter=author.id:A5086660592,15,37,NL
https://openalex.org/A5075939940,Anietie Andy,https://api.openalex.org/works?filter=author.id:A5075939940,7,31,US
https://openalex.org/A5014185626,Daniel Stokes,https://api.openalex.org/works?filter=author.id:A5014185626,8,25,ZA
https://openalex.org/A5074519477,Lauren Southwick,https://api.openalex.org/works?filter=author.id:A5074519477,4,23,US
https://openalex.org/A5063414759,Arthur Pelullo,https://api.openalex.org/works?filter=author.id:A5063414759,7,22,US
https://openalex.org/A5042975250,Youngseo Son,https://api.openalex.org/works?filter=author.id:A5042975250,6,18,US
https://openalex.org/A5017359123,Matthew Matero,https://api.openalex.org/works?filter=author.id:A5017359123,3,17,US
https://openalex.org/A5079285128,Rachelle Schneider,https://api.openalex.org/works?filter=author.id:A5079285128,3,8,US
https://openalex.org/A5024996172,Loet Leydesdorff,https://api.openalex.org/works?filter=author.id:A5024996172,92,1118,NL
https://openalex.org/A5027052270,Lutz Bornmann,https://api.openalex.org/works?filter=author.id:A5027052270,65,770,DE
https://openalex.org/A5005669749,Luciano da Fontoura Costa,https://api.openalex.org/works?filter=author.id:A5005669749,47,618,BR
https://openalex.org/A5042480969,Tetsuro Matsuzawa,https://api.openalex.org/works?filter=author.id:A5042480969,66,460,US
https://openalex.org/A5070794490,J. S. Kang,https://api.openalex.org/works?filter=author.id:A5070794490,39,284,IN
https://openalex.org/A5023327362,Atsushi Iriki,https://api.openalex.org/works?filter=author.id:A5023327362,46,246,JP
https://openalex.org/A5074263397,Diego R. Amancio,https://api.openalex.org/works?filter=author.id:A5074263397,30,118,BR
https://openalex.org/A5038106511,Yukimaru Sugiyama,https://api.openalex.org/works?filter=author.id:A5038106511,39,96,JP
https://openalex.org/A5077915689,J. Russell Ramsay,https://api.openalex.org/works?filter=author.id:A5077915689,19,88,US
https://openalex.org/A5029670252,Yusuke Fukazawa,https://api.openalex.org/works?filter=author.id:A5029670252,8,72,JP
https://openalex.org/A5056874019,Xiaoling Sun,https://api.openalex.org/works?filter=author.id:A5056874019,10,63,CN
https://openalex.org/A5085599698,Henrique Ferraz de Arruda,https://api.openalex.org/works?filter=author.id:A5085599698,9,56,BR
https://openalex.org/A5040486560,Elissa V. Klinger,https://api.openalex.org/works?filter=author.id:A5040486560,15,48,US
https://openalex.org/A5052646569,Takao Fushimi,https://api.openalex.org/works?filter=author.id:A5052646569,14,45,JP
https://openalex.org/A5058961277,Jordan A. Comins,https://api.openalex.org/works?filter=author.id:A5058961277,12,38,US
https://openalex.org/A5042196399,Emily Seltzer,https://api.openalex.org/works?filter=author.id:A5042196399,6,25,US
https://openalex.org/A5022675064,Katsuya Futagami,https://api.openalex.org/works?filter=author.id:A5022675064,4,9,JP
https://openalex.org/A5003587457,Haley J. McCalpin,https://api.openalex.org/works?filter=author.id:A5003587457,4,4,US
https://openalex.org/A5026468494,Simona Castellini,https://api.openalex.org/works?filter=author.id:A5026468494,2,3,IT
https://openalex.org/A5053275663,Lin Wang,https://api.openalex.org/works?filter=author.id:A5053275663,162,11902,CN
https://openalex.org/A5058636655,Tae‐Young Kim,https://api.openalex.org/works?filter=author.id:A5058636655,57,1720,KR
https://openalex.org/A5040185719,David A. Asch,https://api.openalex.org/works?filter=author.id:A5040185719,82,605,US
https://openalex.org/A5008547992,Karl Tuyls,https://api.openalex.org/works?filter=author.id:A5008547992,36,376,GB
https://openalex.org/A5004895406,Rinad S. Beidas,https://api.openalex.org/works?filter=author.id:A5004895406,50,336,US
https://openalex.org/A5010873624,Ke Gu,https://api.openalex.org/works?filter=author.id:A5010873624,45,233,CN
https://openalex.org/A5006335618,Megan L. Ranney,https://api.openalex.org/works?filter=author.id:A5006335618,33,230,US
https://openalex.org/A5013075653,Katja Verbeeck,https://api.openalex.org/works?filter=author.id:A5013075653,15,118,BE
https://openalex.org/A5054831137,Dmitri Williams,https://api.openalex.org/works?filter=author.id:A5054831137,36,96,US
https://openalex.org/A5031709228,Rabindra Ratan,https://api.openalex.org/works?filter=author.id:A5031709228,22,92,US
https://openalex.org/A5019388627,Vinit Jakhetiya,https://api.openalex.org/works?filter=author.id:A5019388627,13,78,IN
https://openalex.org/A5062640417,Laramie D. Taylor,https://api.openalex.org/works?filter=author.id:A5062640417,17,74,US
https://openalex.org/A5075831267,Zhifang Xia,https://api.openalex.org/works?filter=author.id:A5075831267,11,29,CN
https://openalex.org/A5022657536,Zalán Forró,https://api.openalex.org/works?filter=author.id:A5022657536,5,19,CH
https://openalex.org/A5027591433,Jesse L. Goldshear,https://api.openalex.org/works?filter=author.id:A5027591433,9,19,US
https://openalex.org/A5051049303,Ayotomiwa Ojo,https://api.openalex.org/works?filter=author.id:A5051049303,5,19,US
https://openalex.org/A5067002888,Trisha Singhal,https://api.openalex.org/works?filter=author.id:A5067002888,5,16,IN
https://openalex.org/A5022334515,Nicholas Blumm,https://api.openalex.org/works?filter=author.id:A5022334515,5,13,MX
https://openalex.org/A5085387356,Elisa Palagi,https://api.openalex.org/works?filter=author.id:A5085387356,3,13,IT
https://openalex.org/A5019956121,Grace Wolff,https://api.openalex.org/works?filter=author.id:A5019956121,3,5,US
https://openalex.org/A5085592979,Dave Grande,https://api.openalex.org/works?filter=author.id:A5085592979,1,2,US
https://openalex.org/A5070192201,Bingqing Wang,https://api.openalex.org/works?filter=author.id:A5070192201,1,1,US
https://openalex.org/A5084177841,Gheorghiţă Ghinea,https://api.openalex.org/works?filter=author.id:A5084177841,34,334,GB
https://openalex.org/A5010206618,Werner Marx,https://api.openalex.org/works?filter=author.id:A5010206618,33,260,DE
https://openalex.org/A5008926869,Wee Keong Ng,https://api.openalex.org/works?filter=author.id:A5008926869,22,188,SG
https://openalex.org/A5010359719,Supriya Roy,https://api.openalex.org/works?filter=author.id:A5010359719,25,179,IN
https://openalex.org/A5017815787,J. P. Bouchaud,https://api.openalex.org/works?filter=author.id:A5017815787,42,152,FR
https://openalex.org/A5059541816,Antoine Mandel,https://api.openalex.org/works?filter=author.id:A5059541816,16,148,FR
https://openalex.org/A5075925476,Lin Qiu,https://api.openalex.org/works?filter=author.id:A5075925476,22,144,SG
https://openalex.org/A5024647065,Àlex Arenas,https://api.openalex.org/works?filter=author.id:A5024647065,19,119,US
https://openalex.org/A5071048934,Michael James Scott,https://api.openalex.org/works?filter=author.id:A5071048934,12,79,CA
https://openalex.org/A5086173474,Daniel Preoţiuc-Pietro,https://api.openalex.org/works?filter=author.id:A5086173474,25,70,US
https://openalex.org/A5085857602,Qinghua Yang,https://api.openalex.org/works?filter=author.id:A5085857602,15,64,US
https://openalex.org/A5057353513,Paola Spagnoli,https://api.openalex.org/works?filter=author.id:A5057353513,16,58,IT
